msa_id	split	relative_path	tree_path	num_sequences	alignment_length	source_train_msa_id	source_gap_ratio	source_informative_site_ratio	source_gamma_alpha	model	model_without_alpha	best_model	best_model_base	has_G	has_I	has_F	gap_bucket	base_indel_rate	base_indel_size	indel_rate	indel_size	length_bin	override_applied	override_reason	indel_fallback_note	tree_bucket	source_total_tree_length	target_total_tree_length	tree_scale	indels
pandit_like_000551	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000551.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000551/tree/pandit_like_000551.nwk	4	96	6712	0.015625	0.0833333333333	0.7374	WAG+G4{0.7374}	WAG+G4		WAG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	1.4599185847	1.4599185847	0.304756437118	0.0025,0.0025
pandit_like_000572	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000572.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000572/tree/pandit_like_000572.nwk	4	113	5204	0.0154867256637	0.176991150442		WAG	WAG		WAG	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	2.2835184085	2.2835184085	17.6537719935	0.0035,0.0035
pandit_like_000578	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000578.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000578/tree/pandit_like_000578.nwk	4	99	7170	0.108585858586	0.0505050505051		JTT	JTT		JTT	False	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.0045	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	1.1795559188	1.1795559188	0.132792087576	0.0045,0.0045
pandit_like_000588	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000588.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000588/tree/pandit_like_000588.nwk	4	254	7074	0.0137795275591	0.011811023622	0.6788	LG+G4{0.6788}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	3.4196215595	3.4196215595	0.562732942319	0.0035,0.0035
pandit_like_000598	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000598.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000598/tree/pandit_like_000598.nwk	4	116	6708	0.0258620689655	0.0431034482759		cpREV	cpREV		cpREV	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	2.941411259	2.941411259	1.48940587238	0.0035,0.0035
pandit_like_000610	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000610.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000610/tree/pandit_like_000610.nwk	4	402	3893	0.0335820895522	0.116915422886		cpREV+F	cpREV+F		cpREV	False	False	True	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	3.170866939	3.170866939	0.673744822449	0.0035,0.0035
pandit_like_000626	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000626.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000626/tree/pandit_like_000626.nwk	4	367	3049	0.016348773842	0.0517711171662	1.0759	LG+G4{1.0759}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	1.1000367953	1.1000367953	0.351862257245	0.0035,0.0035
pandit_like_000649	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000649.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000649/tree/pandit_like_000649.nwk	4	193	3844	0.0582901554404	0.0466321243523	0.8794	LG+G4{0.8794}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	8.0968182438	8.0968182438	1.6447057152	0.0035,0.0035
pandit_like_000654	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000654.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000654/tree/pandit_like_000654.nwk	4	154	4137	0.137987012987	0.0779220779221	1.5097	LG+G4{1.5097}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	4.315004365	4.315004365	2.50684132573	0.006,0.006
pandit_like_000676	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000676.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000676/tree/pandit_like_000676.nwk	4	155	3499	0.101612903226	0.0516129032258	1.468	LG+G4{1.468}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	6.3298678335	6.3298678335	1.10863146314	0.006,0.006
pandit_like_000714	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000714.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000714/tree/pandit_like_000714.nwk	4	108	4065	0.00231481481481	0.037037037037	1.0705	LG+G4{1.0705}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	1.0015523103	1.0015523103	0.312921959096	0.0035,0.0035
pandit_like_000718	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000718.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000718/tree/pandit_like_000718.nwk	4	237	3935	0.0696202531646	0.0295358649789	0.8312	cpREV+G4{0.8312}	cpREV+G4		cpREV	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	1.530580115	1.530580115	0.394934416245	0.006,0.006
pandit_like_000723	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000723.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000723/tree/pandit_like_000723.nwk	4	77	2724	0.0844155844156	0.0779220779221		WAG	WAG		WAG	False	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.0045	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	1.5765322954	1.5765322954	22.501551746	0.0045,0.0045
pandit_like_000729	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000729.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000729/tree/pandit_like_000729.nwk	4	170	1919	0.0132352941176	0.0470588235294	0.5965	rtREV+G4{0.5965}	rtREV+G4		rtREV	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	0.9720007272000001	0.9720007272000001	3.94165721988	0.0035,0.0035
pandit_like_000743	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000743.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000743/tree/pandit_like_000743.nwk	4	76	6272	0.00986842105263	0.0789473684211		JTT	JTT		JTT	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	2.0340744639	2.0340744639	0.461289341804	0.0025,0.0025
pandit_like_000746	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000746.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000746/tree/pandit_like_000746.nwk	4	221	6171	0.0441176470588	0.0497737556561	0.9276	JTT+G4{0.9276}	JTT+G4		JTT	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	1.7912701184000002	1.7912701184000002	5.59852793233	0.0035,0.0035
pandit_like_000753	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000753.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000753/tree/pandit_like_000753.nwk	4	259	3750	0.0540540540541	0.0501930501931		cpREV	cpREV		cpREV	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	2.5137414409	2.5137414409	0.292587615105	0.0035,0.0035
pandit_like_000764	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000764.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000764/tree/pandit_like_000764.nwk	4	398	6793	0.0175879396985	0.0628140703518	0.6544	cpREV+F+G4{0.6544}	cpREV+F+G4		cpREV	True	False	True	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	1.5168338959	1.5168338959	0.416934397245	0.0035,0.0035
pandit_like_000783	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000783.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000783/tree/pandit_like_000783.nwk	4	633	5722	0.0134281200632	0.314375987362		JTT	JTT		JTT	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	0.734876765	0.734876765	0.263310954407	0.0035,0.0035
pandit_like_000790	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000790.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000790/tree/pandit_like_000790.nwk	4	238	7584	0.0567226890756	0.138655462185		WAG	WAG		WAG	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	4.5084265924	4.5084265924	2.04862325841	0.0035,0.0035
pandit_like_000791	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000791.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000791/tree/pandit_like_000791.nwk	4	103	5067	0.0145631067961	0.184466019417	0.7535	LG+G4{0.7535}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	4.3893984463999995	4.3893984463999995	1.62339255367	0.0035,0.0035
pandit_like_000796	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000796.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000796/tree/pandit_like_000796.nwk	4	177	3712	0.0776836158192	0.0282485875706	0.8351	LG+G4{0.8351}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	2.3882661387999997	2.3882661387999997	1.33173769687	0.006,0.006
pandit_like_000812	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000812.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000812/tree/pandit_like_000812.nwk	4	172	1582	0.0886627906977	0.0348837209302	1.3291	rtREV+F+G4{1.3291}	rtREV+F+G4		rtREV	True	False	True	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	1.5992461957	1.5992461957	0.746174624426	0.006,0.006
pandit_like_000815	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000815.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000815/tree/pandit_like_000815.nwk	4	174	4075	0.104885057471	0.0229885057471		WAG+F	WAG+F		WAG	False	False	True	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	2.8752591516	2.8752591516	0.353996508205	0.006,0.006
pandit_like_000821	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000821.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000821/tree/pandit_like_000821.nwk	4	113	3359	0.0597345132743	0.0265486725664	1.4216	rtREV+G4{1.4216}	rtREV+G4		rtREV	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	4.9436244205	4.9436244205	2.01162486882	0.006,0.006
pandit_like_000826	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000826.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000826/tree/pandit_like_000826.nwk	4	102	7431	0.156862745098	0.00980392156863	0.6485	JTT+G4{0.6485}	JTT+G4		JTT	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.0065	GEO{3},GEO{3}	100_299	yes	length_bin:100_299	planned	source-row-tree	1.3392691895	1.3392691895	1.09208722607	0.0065,0.0065
pandit_like_000831	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000831.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000831/tree/pandit_like_000831.nwk	4	420	4743	0.151785714286	0.05	1.0092	LG+G4{1.0092}	LG+G4		LG	True	False	False	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	5.413550058	5.413550058	6.2228630853	0.007,0.007
pandit_like_000843	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000843.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000843/tree/pandit_like_000843.nwk	4	1020	5322	0.242892156863	0.121568627451	1.2999	JTT+F+G4{1.2999}	JTT+F+G4		JTT	True	False	True	high-gap	0.007	GEO{3},GEO{3}	0.007	GEO{3},GEO{3}	ge300	no	none	planned	source-row-tree	1.5428889564000001	1.5428889564000001	0.831497784247	0.007,0.007
pandit_like_000847	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000847.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000847/tree/pandit_like_000847.nwk	4	69	3271	0.0326086956522	0.115942028986	0.5411	JTT+G4{0.5411}	JTT+G4		JTT	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	1.2956590856999999	1.2956590856999999	0.147023331648	0.0025,0.0025
pandit_like_000848	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000848.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000848/tree/pandit_like_000848.nwk	4	326	5410	0.0391104294479	0.0398773006135		WAG	WAG		WAG	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	2.8989280677	2.8989280677	1.34535900385	0.0035,0.0035
pandit_like_000850	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000850.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000850/tree/pandit_like_000850.nwk	4	105	5812	0.0	0.047619047619		JTT	JTT		JTT	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	1.6229829464	1.6229829464	0.131942655789	0.0035,0.0035
pandit_like_000865	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000865.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000865/tree/pandit_like_000865.nwk	4	89	7721	0.0421348314607	0.0786516853933		JTT	JTT		JTT	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	planned	source-row-tree	2.5920812143	2.5920812143	8.83721391797	0.0025,0.0025
pandit_like_000875	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000875.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000875/tree/pandit_like_000875.nwk	4	70	5626	0.025	0.0428571428571	0.9493	cpREV+G4{0.9493}	cpREV+G4		cpREV	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0025	GEO{2},GEO{2}	50_99	yes	length_bin:50_99	guard_len_le_80	source-row-tree	3.8578480430999997	3.8578480430999997	0.432886363487	0.0025,0.0025
pandit_like_000879	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000879.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000879/tree/pandit_like_000879.nwk	4	231	4418	0.0519480519481	0.0562770562771		LG	LG		LG	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	2.8193876546	2.8193876546	0.733500272958	0.0035,0.0035
pandit_like_000904	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000904.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000904/tree/pandit_like_000904.nwk	4	301	2480	0.0639534883721	0.0166112956811	1.0579	LG+G4{1.0579}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	8.1491892332	8.1491892332	1.52165057539	0.006,0.006
pandit_like_000906	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000906.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000906/tree/pandit_like_000906.nwk	4	129	2422	0.0135658914729	0.100775193798		LG	LG		LG	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	3.3439399523	3.3439399523	73.9751951297	0.0035,0.0035
pandit_like_000911	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000911.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000911/tree/pandit_like_000911.nwk	4	342	1936	0.119152046784	0.0906432748538	0.679	JTT+F+G4{0.679}	JTT+F+G4		JTT	True	False	True	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	ge300	no	none	planned	source-row-tree	1.4289893553000002	1.4289893553000002	0.213838542285	0.006,0.006
pandit_like_000912	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000912.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000912/tree/pandit_like_000912.nwk	4	231	3184	0.0670995670996	0.103896103896	1.1653	LG+G4{1.1653}	LG+G4		LG	True	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	4.906707444799999	4.906707444799999	0.588208181586	0.006,0.006
pandit_like_000913	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000913.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000913/tree/pandit_like_000913.nwk	4	298	6650	0.0964765100671	0.0436241610738		LG	LG		LG	False	False	False	mid-gap	0.006	GEO{2},GEO{2}	0.006	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	3.9137038391	3.9137038391	0.549595180456	0.006,0.006
pandit_like_000918	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000918.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000918/tree/pandit_like_000918.nwk	4	205	6716	0.0231707317073	0.253658536585	2.2382	LG+G4{2.2382}	LG+G4		LG	True	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	1.9584921599	1.9584921599	0.562114729915	0.0035,0.0035
pandit_like_000920	synthetic_pandit_like	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/msas/pandit_like_000920.fa	runs/pandit_domain_adaptation/stage5_synthetic_pandit_like_realism_v3_raw_20k/metadata/pandit_like_000920/tree/pandit_like_000920.nwk	4	235	2178	0.0191489361702	0.217021276596		JTT	JTT		JTT	False	False	False	low-gap	0.0035	GEO{2},GEO{2}	0.0035	GEO{2},GEO{2}	100_299	no	none	planned	source-row-tree	1.6074977071	1.6074977071	0.238592149046	0.0035,0.0035
